DepDelay,Origin,Dest,CRSDepTime,Distance,ArrDel15,ArrDelay,DepHour
-5.0,ORD,PHX,848,1440.0,0.0,-8.0,8
109.0,DEN,MOT,1138,604.0,1.0,96.0,11
-11.0,LGA,ORD,1815,733.0,0.0,-30.0,18
-3.0,BTR,ATL,600,448.0,0.0,-18.0,6
1.0,LGA,PWM,2059,269.0,0.0,-24.0,20
-7.0,DCA,JFK,1956,213.0,0.0,2.0,19
-5.0,AUS,PSP,933,1132.0,0.0,-23.0,9
7.0,DTW,MDW,1110,228.0,0.0,-4.0,11
-5.0,LGA,STL,922,888.0,0.0,-33.0,9
-1.0,DFW,LFT,829,351.0,0.0,3.0,8
135.0,RDU,MSP,1237,980.0,1.0,124.0,12
-1.0,IAH,MKE,1957,984.0,0.0,-6.0,19
-7.0,LGA,ATL,2030,762.0,0.0,-30.0,20
-3.0,DRO,DFW,600,674.0,0.0,-11.0,6
-2.0,ORD,SLC,1905,1250.0,0.0,11.0,19
0.0,IAH,MSP,1353,1034.0,0.0,7.0,13
0.0,BWI,GRR,1015,528.0,0.0,-11.0,10
39.0,IAH,ATL,1951,689.0,1.0,41.0,19
260.0,DTW,SFO,1248,2079.0,1.0,249.0,12
-8.0,BUR,BOI,1130,656.0,0.0,5.0,11
4.0,BOS,FLL,1520,1237.0,0.0,-8.0,15
3.0,TPA,MKE,1335,1075.0,0.0,10.0,13
-5.0,PHX,DCA,1350,1979.0,0.0,-12.0,13
-1.0,RNO,LAX,515,391.0,0.0,-13.0,5
4.0,DEN,TPA,600,1506.0,0.0,5.0,6
-1.0,MCO,IAH,1351,854.0,0.0,-18.0,13
-6.0,HPN,PBI,2029,1056.0,0.0,-29.0,20
-5.0,RDM,SEA,1731,228.0,0.0,1.0,17
-13.0,SEA,SNA,813,978.0,0.0,-7.0,8
-10.0,LGA,BDL,1520,101.0,0.0,-20.0,15
14.0,LAX,JFK,2350,2475.0,1.0,20.0,23
-1.0,DEN,SGU,1517,517.0,0.0,-12.0,15
-6.0,CLT,ATL,1040,226.0,0.0,-26.0,10
-3.0,TVC,DTW,600,207.0,0.0,3.0,6
-5.0,EWR,ROC,816,246.0,0.0,-13.0,8
17.0,CLE,CLT,1554,430.0,1.0,26.0,15
14.0,EWR,ATL,600,746.0,1.0,29.0,6
60.0,PDX,LAS,2225,763.0,1.0,89.0,22
-10.0,PHL,CHS,1536,550.0,0.0,-15.0,15
34.0,CLE,FLL,631,1062.0,1.0,16.0,6
-9.0,CVG,SAV,1328,515.0,0.0,-19.0,13
-3.0,ATL,ORF,1717,516.0,0.0,-4.0,17
-2.0,SAN,SEA,1345,1050.0,0.0,-6.0,13
13.0,DEN,IND,2000,977.0,0.0,14.0,20
-3.0,PHL,ATL,500,666.0,0.0,-14.0,5
24.0,MYR,MDW,1725,738.0,1.0,33.0,17
1.0,DEN,TPA,1737,1506.0,0.0,-5.0,17
40.0,MCI,LAX,1525,1363.0,0.0,-3.0,15
-3.0,CVG,MCO,734,757.0,0.0,-13.0,7
-12.0,CLE,PHL,1120,363.0,0.0,-8.0,11
-7.0,AUS,SAN,1959,1164.0,0.0,-2.0,19
-6.0,BNA,EWR,845,748.0,0.0,-16.0,8
7.0,TPA,DEN,1410,1506.0,0.0,-8.0,14
3.0,DCA,ORD,1704,612.0,1.0,19.0,17
-13.0,SAT,DTW,520,1214.0,0.0,-13.0,5
87.0,ATL,RDU,1233,356.0,1.0,88.0,12
6.0,SMF,PHX,910,647.0,0.0,3.0,9
40.0,DFW,MSY,1536,447.0,1.0,28.0,15
-10.0,ORF,CLT,1221,290.0,0.0,-19.0,12
-5.0,CLT,HPN,2037,564.0,0.0,-5.0,20
-2.0,RDU,JFK,1105,427.0,0.0,-14.0,11
-5.0,DCA,DFW,650,1192.0,0.0,1.0,6
-11.0,DFW,GCK,2115,404.0,0.0,-24.0,21
-2.0,DCA,CLT,1344,331.0,0.0,3.0,13
-2.0,SAN,KOA,930,2556.0,0.0,-7.0,9
-6.0,LAS,MSP,940,1299.0,0.0,-3.0,9
3.0,TUS,DFW,620,813.0,0.0,7.0,6
-11.0,PHL,MYR,1036,473.0,0.0,-15.0,10
-8.0,IND,JFK,1741,665.0,0.0,-10.0,17
0.0,MSP,SAN,1140,1532.0,0.0,-19.0,11
-8.0,ACV,SFO,600,250.0,0.0,-15.0,6
4.0,DEN,DAL,1500,651.0,0.0,-7.0,15
105.0,MDW,RSW,1950,1105.0,1.0,95.0,19
-9.0,SFO,DTW,1446,2079.0,0.0,-19.0,14
-2.0,ORF,DTW,1307,529.0,0.0,-7.0,13
5.0,IAH,MSY,950,305.0,0.0,10.0,9
-1.0,ATL,DSM,1000,743.0,0.0,-4.0,10
12.0,STL,DAL,1645,546.0,0.0,5.0,16
-3.0,LAX,DEN,1425,862.0,0.0,8.0,14
-3.0,SNA,LAS,645,226.0,0.0,-6.0,6
-6.0,BOS,ORF,921,468.0,0.0,-11.0,9
102.0,MCO,LGA,1850,950.0,1.0,109.0,18
-11.0,PNS,CLT,540,488.0,0.0,-19.0,5
0.0,ONT,LAS,800,197.0,0.0,-8.0,8
0.0,DCA,DFW,1706,1192.0,0.0,-2.0,17
-1.0,ATL,PHL,950,666.0,0.0,-4.0,9
3.0,OGG,LAX,1240,2486.0,0.0,-11.0,12
28.0,PHX,LAX,1135,370.0,1.0,21.0,11
-3.0,OGG,LAX,1317,2486.0,0.0,-18.0,13
-10.0,MFE,DFW,1945,469.0,0.0,-15.0,19
-7.0,PNS,MIA,600,530.0,0.0,-20.0,6
64.0,MSY,TPA,2050,488.0,1.0,58.0,20
-8.0,TYS,DFW,600,772.0,0.0,11.0,6
-1.0,DEN,CMH,615,1154.0,0.0,-2.0,6
-3.0,PIT,EWR,715,319.0,0.0,-14.0,7
3.0,OGG,LAX,1430,2486.0,0.0,-6.0,14
-3.0,ATL,DTW,715,594.0,0.0,-11.0,7
50.0,CLT,SYR,2230,603.0,1.0,70.0,22
-6.0,CWA,ORD,532,213.0,0.0,-29.0,5
-4.0,DFW,HSV,1656,603.0,0.0,-15.0,16
-2.0,SMF,SEA,945,605.0,0.0,-11.0,9
53.0,SJU,ATL,1352,1547.0,1.0,49.0,13
-9.0,CLT,PHL,927,449.0,0.0,-13.0,9
-2.0,BIS,DFW,603,977.0,0.0,4.0,6
-3.0,MSP,CLT,1533,930.0,0.0,-6.0,15
-4.0,MDW,PVD,1335,842.0,0.0,-12.0,13
-4.0,MSP,DEN,1125,680.0,0.0,-10.0,11
0.0,MDW,BNA,1120,395.0,0.0,-13.0,11
29.0,MFR,SFO,1406,329.0,1.0,19.0,14
-5.0,JFK,ORF,1350,290.0,0.0,-3.0,13
-8.0,PHL,RSW,825,993.0,0.0,-17.0,8
187.0,CLE,DFW,1727,1021.0,1.0,180.0,17
-4.0,CLT,ATL,1635,226.0,0.0,-16.0,16
-5.0,SDF,MCO,715,719.0,1.0,24.0,7
-8.0,BUF,MCO,800,1011.0,0.0,-14.0,8
21.0,SAN,STS,925,508.0,1.0,23.0,9
-7.0,SEA,DFW,1031,1660.0,0.0,-18.0,10
-3.0,BOS,LAX,1620,2611.0,0.0,-19.0,16
-5.0,BOS,EWR,620,200.0,0.0,-2.0,6
35.0,AUS,HOU,1820,148.0,1.0,30.0,18
-3.0,DTW,MSP,725,528.0,0.0,-18.0,7
-3.0,STL,BNA,535,272.0,0.0,-10.0,5
3.0,ATL,EWR,1115,746.0,0.0,-2.0,11
-4.0,PIT,DFW,530,1067.0,0.0,-11.0,5
7.0,ATL,BNA,1610,214.0,0.0,-2.0,16
3.0,DEN,SLC,1956,391.0,0.0,-9.0,19
-5.0,SEA,SNA,1940,978.0,0.0,-17.0,19
-5.0,IAD,JAX,850,630.0,0.0,-5.0,8
7.0,OAK,SAN,1745,446.0,0.0,10.0,17
-4.0,MSY,AUS,1816,444.0,0.0,-8.0,18
-3.0,BOS,TPA,601,1185.0,0.0,13.0,6
-4.0,ANC,SEA,1000,1448.0,0.0,0.0,10
-6.0,MDW,LGA,810,725.0,0.0,-3.0,8
7.0,IAD,SFO,645,2419.0,0.0,-20.0,6
-2.0,ORD,PDX,1005,1739.0,0.0,-13.0,10
-2.0,EWR,DCA,1030,199.0,1.0,30.0,10
6.0,SLC,EWR,2350,1969.0,0.0,11.0,23
11.0,DFW,ABQ,1443,569.0,0.0,13.0,14
-3.0,MSP,SJC,1817,1575.0,0.0,-26.0,18
-4.0,JFK,ITH,2145,189.0,1.0,18.0,21
-4.0,AUS,STL,630,721.0,0.0,-13.0,6
6.0,BUR,SFO,1705,326.0,0.0,1.0,17
-6.0,MAF,DAL,545,319.0,0.0,-8.0,5
-3.0,AUS,PHX,1459,872.0,0.0,-2.0,14
1.0,SAN,DEN,1127,853.0,0.0,-19.0,11
-7.0,SBP,PHX,615,509.0,0.0,-4.0,6
-4.0,AUS,MCO,500,994.0,0.0,-10.0,5
-6.0,SFO,HNL,700,2398.0,0.0,-20.0,7
-10.0,HSV,ATL,755,151.0,0.0,-21.0,7
-6.0,JAX,ORD,602,864.0,0.0,-20.0,6
-7.0,DFW,LAX,1600,1235.0,0.0,-24.0,16
-5.0,LGA,MKE,825,738.0,0.0,-22.0,8
0.0,ILM,ATL,1545,377.0,0.0,-10.0,15
10.0,SAN,PHX,1013,304.0,0.0,12.0,10
-2.0,CLT,AUS,710,1032.0,0.0,-2.0,7
30.0,JFK,SAV,1420,718.0,0.0,11.0,14
26.0,SLC,SAN,1524,626.0,1.0,30.0,15
8.0,BWI,IND,1610,516.0,0.0,14.0,16
254.0,ORD,LGA,1415,733.0,1.0,291.0,14
-4.0,DEN,SFO,1100,967.0,0.0,-10.0,11
-4.0,PHX,SMF,1610,647.0,0.0,-13.0,16
78.0,SMF,LAS,1555,397.0,1.0,75.0,15
-4.0,CLT,RSW,1641,600.0,0.0,-4.0,16
-7.0,IAD,BOS,1250,413.0,0.0,-10.0,12
-7.0,GRR,DCA,1304,524.0,1.0,32.0,13
-3.0,DFW,MKE,1018,853.0,0.0,-13.0,10
-2.0,CLT,TUL,1146,842.0,0.0,11.0,11
-3.0,PDX,PHX,950,1009.0,0.0,-7.0,9
-2.0,HLN,DEN,1356,594.0,0.0,-1.0,13
-6.0,DFW,SLC,1443,989.0,0.0,-15.0,14
-7.0,PDX,EWR,800,2434.0,0.0,-9.0,8
-3.0,DFW,HOU,1644,247.0,0.0,-14.0,16
14.0,JAX,BNA,2025,483.0,0.0,9.0,20
-10.0,GEG,SEA,810,224.0,0.0,-10.0,8
28.0,ATL,SDF,1945,321.0,1.0,18.0,19
-5.0,MDW,AUS,600,972.0,0.0,-2.0,6
-8.0,PHX,TPA,600,1788.0,0.0,-12.0,6
9.0,DEN,TUS,835,639.0,0.0,-15.0,8
0.0,BHM,ATL,925,134.0,0.0,-4.0,9
-2.0,AUS,LAS,535,1090.0,0.0,-12.0,5
3.0,JFK,LAX,1729,2475.0,0.0,-3.0,17
0.0,BNA,MDW,1325,395.0,0.0,-23.0,13
0.0,DEN,IDA,1152,458.0,0.0,3.0,11
32.0,MCO,SFO,1752,2446.0,1.0,26.0,17
58.0,BNA,CLT,1604,328.0,1.0,60.0,16
-11.0,FOD,MCW,1725,61.0,0.0,3.0,17
-8.0,BDL,DTW,1700,549.0,0.0,-26.0,17
-10.0,DTW,ORD,1226,235.0,0.0,-30.0,12
9.0,DTW,AUS,830,1149.0,0.0,3.0,8
-1.0,LAS,IAH,1354,1222.0,0.0,-5.0,13
-3.0,LGB,LAS,1405,231.0,0.0,-4.0,14
-7.0,DEN,DAL,1940,651.0,0.0,-22.0,19
53.0,HOU,BNA,2255,670.0,1.0,47.0,22
-2.0,PHX,FLG,1055,119.0,0.0,1.0,10
-7.0,PHL,MSP,1753,980.0,0.0,-18.0,17
-10.0,JFK,PHX,1559,2153.0,0.0,-13.0,15
78.0,LAS,DEN,1820,628.0,1.0,77.0,18
-7.0,OGG,HNL,600,100.0,0.0,-6.0,6
-3.0,XNA,ORD,553,522.0,0.0,-16.0,5
1.0,HNL,LIH,1430,102.0,0.0,0.0,14
-4.0,MCO,DTW,1940,957.0,0.0,-12.0,19
39.0,CMH,MSP,1619,626.0,1.0,23.0,16
-5.0,CLE,MDW,1525,307.0,0.0,-19.0,15
24.0,DAL,BHM,1420,587.0,1.0,32.0,14
2.0,LAX,LIH,915,2615.0,0.0,-12.0,9
-9.0,PHX,BOI,1305,735.0,0.0,-13.0,13
-4.0,CMH,FLL,700,973.0,0.0,6.0,7
-7.0,PHX,SEA,1040,1107.0,0.0,-13.0,10
8.0,DTW,MIA,2232,1145.0,0.0,12.0,22
46.0,STL,ATL,2140,484.0,1.0,51.0,21
23.0,BOS,PIT,910,496.0,1.0,15.0,9
0.0,DFW,ATL,819,731.0,0.0,-11.0,8
-4.0,SMF,LAX,1735,373.0,0.0,-18.0,17
-3.0,ORD,SMF,905,1781.0,0.0,-28.0,9
554.0,SJU,PHL,1551,1576.0,1.0,532.0,15
60.0,BUF,LAX,1800,2218.0,1.0,85.0,18
-4.0,DCA,DEN,1608,1476.0,0.0,9.0,16
-5.0,IAH,IND,730,844.0,0.0,-9.0,7
0.0,SLC,PSP,2055,541.0,0.0,-5.0,20
-3.0,DFW,GEG,1940,1477.0,0.0,6.0,19
-2.0,DEN,COS,2035,73.0,0.0,-6.0,20
138.0,SFO,ORD,1655,1846.0,1.0,107.0,16
-12.0,CVG,CLT,848,335.0,0.0,0.0,8
-6.0,ALB,BWI,1000,289.0,0.0,-22.0,10
28.0,DAL,ECP,940,674.0,1.0,37.0,9
2.0,MKE,ORD,1212,67.0,0.0,-6.0,12
-7.0,LAS,CLE,1157,1824.0,0.0,-38.0,11
-9.0,BGR,DCA,534,590.0,0.0,-26.0,5
-11.0,YUM,PHX,656,160.0,0.0,-7.0,6
13.0,IAD,PIT,2227,182.0,0.0,2.0,22
118.0,MSN,MSP,1438,228.0,1.0,116.0,14
-5.0,MSY,LAS,2030,1500.0,0.0,-12.0,20
-6.0,LAX,SAN,1425,109.0,0.0,-27.0,14
-1.0,MCI,PHL,1412,1038.0,0.0,-6.0,14
-5.0,SLC,LAS,1535,368.0,0.0,-7.0,15
-6.0,CLT,JAN,1306,562.0,0.0,0.0,13
-3.0,DEN,DFW,601,641.0,1.0,18.0,6
-1.0,RDU,ATL,505,356.0,0.0,-11.0,5
-8.0,STL,DTW,635,440.0,0.0,-10.0,6
-10.0,AUS,IAD,1420,1297.0,0.0,-38.0,14
-1.0,MSP,SEA,1415,1399.0,0.0,-9.0,14
-10.0,BUR,PHX,1200,369.0,0.0,-9.0,12
-6.0,MSP,BOS,1000,1124.0,0.0,-7.0,10
-7.0,RSW,BOS,1050,1249.0,0.0,-5.0,10
-3.0,LAX,DAL,1350,1246.0,0.0,4.0,13
3.0,LAS,PIT,1215,1910.0,0.0,-13.0,12
117.0,JFK,SEA,1100,2422.0,1.0,109.0,11
-3.0,EWR,PBI,1903,1023.0,0.0,-11.0,19
31.0,DFW,MEM,2127,431.0,1.0,27.0,21
-6.0,ATL,EWR,1213,746.0,1.0,112.0,12
-4.0,TPA,EWR,2103,997.0,0.0,-25.0,21
10.0,BDL,DCA,1225,313.0,1.0,18.0,12
-12.0,HRL,DFW,1059,461.0,0.0,-26.0,10
-3.0,DEN,HDN,1340,141.0,0.0,-5.0,13
18.0,SEA,KOA,735,2688.0,0.0,-5.0,7
75.0,LAX,PDX,1645,834.0,1.0,60.0,16
-5.0,AUS,BNA,1403,756.0,0.0,-12.0,14
19.0,PIE,HTS,1641,721.0,1.0,17.0,16
-3.0,DFW,ELP,2107,551.0,0.0,-14.0,21
-4.0,CLT,MSY,1640,651.0,0.0,-9.0,16
-10.0,MEM,ATL,1620,332.0,0.0,-15.0,16
-7.0,SFO,BWI,910,2457.0,0.0,-8.0,9
-4.0,CLT,CLE,1133,430.0,0.0,-9.0,11
15.0,SAV,MDW,1320,758.0,0.0,10.0,13
-7.0,CLT,TUL,1146,842.0,0.0,3.0,11
17.0,ORD,ICT,1316,588.0,0.0,-4.0,13
-3.0,MKE,BOS,1815,860.0,0.0,-8.0,18
13.0,SJU,DFW,1240,2165.0,1.0,29.0,12
-4.0,BUF,DTW,600,241.0,0.0,-8.0,6
-14.0,SJC,SEA,915,696.0,0.0,5.0,9
44.0,MCO,LAX,1730,2218.0,1.0,38.0,17
231.0,PHL,DTW,530,453.0,1.0,218.0,5
15.0,JFK,SJU,1935,1598.0,0.0,-17.0,19
-4.0,ATL,LGA,600,762.0,0.0,-14.0,6
-20.0,DVL,JMS,1155,83.0,0.0,-10.0,11
11.0,MDW,LAS,720,1521.0,0.0,5.0,7
-8.0,PHX,CLT,730,1773.0,1.0,23.0,7
5.0,SFO,BUR,835,326.0,1.0,23.0,8
-1.0,CLT,XNA,1102,754.0,0.0,-6.0,11
-2.0,PHX,MIA,1240,1972.0,0.0,2.0,12
1.0,JFK,PDX,1929,2454.0,0.0,-51.0,19
16.0,SNA,DFW,1316,1205.0,1.0,58.0,13
26.0,MSP,RSW,705,1416.0,0.0,12.0,7
-6.0,CLT,PWM,920,813.0,0.0,-23.0,9
-2.0,FAI,ANC,1440,261.0,0.0,-9.0,14
30.0,SAN,LAS,1110,258.0,1.0,17.0,11
-8.0,MSP,CID,1124,220.0,0.0,-14.0,11
-5.0,HNL,LAX,2225,2556.0,0.0,-29.0,22
9.0,CLT,BNA,2049,328.0,0.0,6.0,20
-1.0,LAS,LAX,1000,236.0,0.0,-2.0,10
7.0,PIT,ATL,1839,526.0,1.0,31.0,18
1.0,ATL,CHS,1000,259.0,0.0,2.0,10
-3.0,MCO,STL,2050,882.0,0.0,-18.0,20
1.0,EWR,FLL,950,1065.0,0.0,-18.0,9
-6.0,SEA,FAI,830,1533.0,0.0,-17.0,8
-6.0,PDX,EWR,1136,2434.0,0.0,-41.0,11
-8.0,DCA,IND,1359,500.0,0.0,-21.0,13
3.0,SJC,BUR,900,296.0,0.0,6.0,9
66.0,OGG,HNL,1833,100.0,1.0,68.0,18
16.0,XNA,DFW,1222,280.0,0.0,12.0,12
-4.0,BUF,BWI,945,281.0,0.0,-14.0,9
135.0,SFO,ATL,1346,2139.0,1.0,118.0,13
-12.0,EYW,CLT,1148,736.0,0.0,-23.0,11
-2.0,LAX,MIA,2039,2342.0,0.0,-17.0,20
-5.0,BUF,JFK,1555,301.0,0.0,-9.0,15
-3.0,LAX,JFK,730,2475.0,0.0,-11.0,7
0.0,ATL,RDU,705,356.0,0.0,-12.0,7
0.0,MCO,BOS,710,1121.0,0.0,2.0,7
-8.0,IND,DTW,1034,231.0,0.0,-6.0,10
9.0,LGA,STL,1700,888.0,0.0,-7.0,17
-4.0,EWR,DTW,941,488.0,0.0,-16.0,9
65.0,MRY,PHX,1225,598.0,1.0,79.0,12
-3.0,PHX,SLC,600,507.0,0.0,-12.0,6
-2.0,DSM,ORD,600,299.0,0.0,-11.0,6
10.0,BOS,RDU,1800,612.0,0.0,6.0,18
28.0,STL,PHX,1748,1262.0,0.0,1.0,17
-8.0,LRD,DFW,1809,396.0,0.0,-19.0,18
39.0,DEN,LAS,2112,628.0,1.0,20.0,21
-7.0,SEA,JAC,1250,621.0,0.0,-1.0,12
0.0,LIH,SEA,2305,2701.0,0.0,-10.0,23
-3.0,MCI,DEN,650,533.0,0.0,-17.0,6
17.0,SFO,LAX,2100,337.0,1.0,17.0,21
104.0,DEN,BFF,1655,150.0,1.0,105.0,16
-4.0,MDW,ABQ,1030,1121.0,0.0,-3.0,10
-8.0,BOS,PBI,1605,1197.0,1.0,23.0,16
28.0,MAF,DFW,1625,309.0,1.0,19.0,16
-3.0,CMH,JFK,1711,483.0,0.0,-36.0,17
-3.0,CLE,DFW,535,1021.0,1.0,29.0,5
6.0,ORD,DTW,700,235.0,0.0,4.0,7
-10.0,DEN,DVL,801,638.0,0.0,-4.0,8
-5.0,IND,MIA,604,1020.0,0.0,-7.0,6
6.0,LAX,IAH,850,1379.0,0.0,-2.0,8
-5.0,ROA,ORD,700,531.0,0.0,-8.0,7
4.0,SAN,SFO,1546,447.0,0.0,-5.0,15
6.0,ORD,DEN,1248,888.0,0.0,-16.0,12
-4.0,ATL,BMI,1428,533.0,0.0,-11.0,14
4.0,LAS,ABQ,1715,486.0,0.0,-7.0,17
-4.0,JAX,CLT,1035,328.0,0.0,-9.0,10
-4.0,SFO,EWR,925,2565.0,0.0,4.0,9
65.0,SLC,OGG,1540,2935.0,1.0,49.0,15
-2.0,MIA,MCO,2243,192.0,0.0,-13.0,22
-9.0,LGA,OKC,1647,1341.0,0.0,-69.0,16
-9.0,LGA,DTW,2105,502.0,0.0,-7.0,21
-5.0,ORD,DEN,1755,888.0,1.0,22.0,17
-6.0,ORD,SEA,1607,1721.0,0.0,-5.0,16
126.0,ABQ,PHX,745,328.0,1.0,113.0,7
583.0,MIA,JFK,710,1089.0,1.0,584.0,7
8.0,HOU,ABQ,1440,759.0,1.0,30.0,14
-1.0,DFW,DCA,1033,1192.0,0.0,-18.0,10
-7.0,DCA,ORD,930,612.0,0.0,-21.0,9
-7.0,SRQ,MSP,1449,1342.0,0.0,-2.0,14
-3.0,LGA,DCA,600,214.0,0.0,-11.0,6
8.0,BOS,SJU,2255,1674.0,0.0,11.0,22
-6.0,LAX,PHX,638,370.0,0.0,-6.0,6
82.0,HOU,LAS,1322,1235.0,1.0,64.0,13
25.0,CLT,SMF,1850,2244.0,1.0,20.0,18
-9.0,TPA,IND,2110,837.0,0.0,-26.0,21
0.0,ORD,TUS,845,1437.0,0.0,-7.0,8
-6.0,OKC,DFW,1321,175.0,0.0,-25.0,13
-1.0,LGA,ATL,800,762.0,0.0,7.0,8
-5.0,SLC,AUS,830,1086.0,0.0,-13.0,8
16.0,CLT,MEM,2259,511.0,0.0,2.0,22
3.0,CLT,ORD,907,599.0,0.0,-2.0,9
-2.0,HPN,ATL,710,780.0,0.0,-5.0,7
5.0,STL,DSM,1015,259.0,0.0,6.0,10
3.0,BNA,ECP,1445,401.0,0.0,10.0,14
-10.0,ELP,DFW,1833,551.0,0.0,-22.0,18
-10.0,RDM,PHX,1518,893.0,0.0,-11.0,15
-3.0,DFW,MIA,1447,1121.0,0.0,-7.0,14
-2.0,CLT,BDL,1847,644.0,0.0,-18.0,18
-2.0,ANC,ORD,2310,2846.0,0.0,-10.0,23
-5.0,MSP,BJI,1626,199.0,0.0,-7.0,16
-8.0,BWI,BOS,1715,369.0,0.0,-7.0,17
22.0,XNA,CLT,1622,754.0,1.0,28.0,16
-4.0,DCA,STL,835,719.0,0.0,-18.0,8
-5.0,LIT,ORD,1513,552.0,0.0,-13.0,15
-13.0,SFO,JFK,2030,2586.0,0.0,-10.0,20
24.0,ORD,GSP,1925,577.0,1.0,20.0,19
-3.0,OMA,ORD,800,416.0,0.0,-7.0,8
-7.0,DTW,FLL,610,1127.0,0.0,-13.0,6
-6.0,IAD,ATL,1245,534.0,0.0,-23.0,12
15.0,FLL,SJU,1730,1046.0,1.0,15.0,17
-6.0,SAN,STL,1800,1557.0,0.0,-1.0,18
2.0,DEN,LAS,1740,628.0,0.0,0.0,17
-2.0,ATL,CLT,715,226.0,0.0,-31.0,7
31.0,SEA,SLC,710,689.0,1.0,22.0,7
-20.0,ORF,FLL,1529,781.0,0.0,-18.0,15
-3.0,ATL,MCO,645,404.0,0.0,-2.0,6
-7.0,EUG,SEA,635,234.0,0.0,-21.0,6
-10.0,RDU,DCA,803,227.0,0.0,-18.0,8
1.0,HNL,ITO,1615,216.0,0.0,-3.0,16
-3.0,BUF,CLT,1537,546.0,0.0,-16.0,15
-6.0,MCI,DFW,710,460.0,0.0,-8.0,7
0.0,BOS,ATL,905,946.0,0.0,-9.0,9
-2.0,PHL,BNA,1010,675.0,0.0,13.0,10
3.0,JFK,BOS,2030,187.0,0.0,5.0,20
4.0,EWR,DEN,1541,1605.0,1.0,19.0,15
-5.0,DTW,RSW,830,1084.0,0.0,-16.0,8
26.0,JFK,SFO,2100,2586.0,1.0,50.0,21
10.0,ORD,BNA,1125,409.0,0.0,5.0,11
24.0,LAX,HNL,1310,2556.0,1.0,18.0,13
-4.0,LAX,CLT,600,2125.0,0.0,-16.0,6
4.0,DEN,PHL,1038,1558.0,0.0,-6.0,10
-8.0,PHX,FSD,834,1081.0,0.0,-7.0,8
-6.0,SYR,ORD,1725,607.0,0.0,-28.0,17
-2.0,SEA,PSP,1130,987.0,0.0,-1.0,11
-4.0,MDW,SMF,830,1790.0,0.0,-17.0,8
-4.0,LAX,MRY,1827,266.0,0.0,-17.0,18
-4.0,BNA,CLT,1600,328.0,0.0,-18.0,16
75.0,SLC,DEN,1850,391.0,1.0,52.0,18
904.0,LAX,STL,1730,1592.0,1.0,899.0,17
-3.0,AUS,SJC,1625,1476.0,0.0,3.0,16
-7.0,BTV,PHL,600,335.0,0.0,-15.0,6
40.0,ATL,BHM,1406,134.0,1.0,27.0,14
2.0,SAT,HOU,1030,192.0,0.0,5.0,10
-5.0,DTW,DFW,1540,986.0,0.0,-24.0,15
-8.0,DCA,ORD,1805,612.0,0.0,6.0,18
9.0,OAK,EUG,2015,445.0,0.0,-3.0,20
-4.0,BWI,MSP,600,936.0,0.0,-24.0,6
220.0,DFW,IAD,1229,1172.0,1.0,218.0,12
-3.0,ORD,CLT,533,599.0,0.0,-19.0,5
0.0,SEA,PHX,1135,1107.0,0.0,-12.0,11
12.0,CLT,LAX,1325,2125.0,0.0,-14.0,13
12.0,FLL,CMH,1730,973.0,0.0,5.0,17
105.0,BOS,SAN,1825,2588.0,1.0,82.0,18
62.0,DTW,DEN,1247,1123.0,1.0,56.0,12
-4.0,ORD,BDL,1640,783.0,0.0,-1.0,16
142.0,OAK,PDX,1900,543.0,1.0,128.0,19
4.0,CLT,AVP,1700,509.0,0.0,1.0,17
0.0,SJC,KOA,740,2384.0,1.0,26.0,7
-2.0,DFW,HRL,1424,461.0,0.0,-3.0,14
15.0,SJC,PHX,1915,621.0,0.0,9.0,19
-3.0,DCA,BOS,1930,399.0,0.0,-15.0,19
-4.0,PHL,STL,1223,814.0,0.0,5.0,12
-7.0,LGA,ILM,835,500.0,0.0,-19.0,8
-6.0,LAS,EWR,1155,2227.0,0.0,-15.0,11
-2.0,PHX,PDX,910,1009.0,0.0,-17.0,9
-5.0,OAK,EWR,2153,2555.0,0.0,-18.0,21
-2.0,JFK,LAX,800,2475.0,0.0,-9.0,8
45.0,SJU,MCO,1554,1189.0,1.0,40.0,15
-8.0,ICT,PHX,1220,870.0,0.0,-36.0,12
-9.0,ATL,CLT,1054,226.0,0.0,-11.0,10
-17.0,XNA,ATL,1016,589.0,0.0,-26.0,10
9.0,FLL,IND,2115,1005.0,0.0,7.0,21
-12.0,TUL,LAX,2020,1283.0,0.0,-12.0,20
17.0,ATL,ORF,1517,516.0,0.0,11.0,15
-2.0,SLC,SNA,1100,588.0,0.0,-8.0,11
1.0,LGA,GRR,800,618.0,0.0,-9.0,8
-3.0,SEA,PHX,2058,1107.0,0.0,14.0,20
31.0,DAL,TPA,1845,917.0,1.0,48.0,18
0.0,JFK,SAN,1850,2446.0,0.0,-22.0,18
-2.0,LAS,MCI,910,1139.0,0.0,3.0,9
0.0,IND,EWR,1023,645.0,0.0,-13.0,10
23.0,STL,MCO,1655,882.0,1.0,53.0,16
17.0,IAH,IAD,1819,1190.0,1.0,18.0,18
-3.0,DCA,GSP,829,396.0,1.0,22.0,8
-8.0,LAS,LAX,1933,236.0,0.0,-20.0,19
-6.0,MKE,ATL,1019,669.0,0.0,-11.0,10
-8.0,JFK,BOS,1232,187.0,0.0,-15.0,12
-7.0,LGA,MCI,1435,1107.0,0.0,-21.0,14
-2.0,SEA,EUG,2130,234.0,0.0,-3.0,21
-16.0,XNA,BNA,1538,426.0,1.0,25.0,15
